place,name,points,level
1,Stucki Christian ***,58.75,***
3 a,Bösch Daniel ***,57.00,***
4 a,Dousse Michel *,56.75,*
4 d,Gisler Bruno ***,56.75,***
4 g,Emonet Fabien,56.75,Fabien
4 j,Schöpfer Dio,56.75,Dio
5 c,Guisolan Marc **,56.50,**
2 a,Moser Steven **,57.25,**
3 b,Piemontesi Pascal **,57.00,**
4 b,Droxler Jonathan *,56.75,*
4 e,Glaus Martin ***,56.75,***
4 h,Remy Guillaume **,56.75,**
5 a,Thürig Mario ***,56.50,***
5 d,Kramer Lario (1998) *,56.50,*
2 b,Gnägi Florian ***,57.25,***
3 c,Haenni Stéphane **,57.00,**
4 c,Gapany Benjamin **,56.75,**
4 f,Steinauer Adrian **,56.75,**
4 i,Roch Vincent *,56.75,*
5 b,Cardinaux Victor *,56.50,*
6,Suppiger Werner **,56.25,**
7 a,Barras David *,56.00,*
8 a,Glauser Thomas **,55.75,**
8 d,Ducry Antoine *,55.75,*
8 g,Pouye Diey *,55.75,*
9 c,Zosso Remo **,55.50,**
9 f,Borcard Johann **,55.50,**
9 i,Aladenise Jonathan,55.50,Jonathan
9 l,Erb Vincent (1999),55.50,(1999)
9 o,Lützelschwab Luc (1999),55.50,(1999)
7 b,Brodard Simon **,56.00,**
8 b,Schafer Claudio *,55.75,*
8 e,Hayoz Quentin,55.75,Quentin
9 a,Dubey Gaël,55.50,Gaël
9 d,Berset Frédéric **,55.50,**
9 g,Mauron Olivier *,55.50,*
9 j,Brodard Augustin **,55.50,**
9 m,Gassmann Simon *,55.50,*
9 p,Riedo Fredy,55.50,Fredy
7 c,Cropt Harald **,56.00,**
8 c,Derron Julien,55.75,Julien
8 f,Lerch Jimmy *,55.75,*
9 b,Hayoz Paul (1998) *,55.50,*
9 e,Bersier Jean-Jacques,55.50,Jean-Jacques
9 h,Parvex Yannick,55.50,Yannick
9 k,Emonet Frédéric *,55.50,*
9 n,Gottofrey Marc **,55.50,**
9 q,Ruch Florian,55.50,Florian
9 r,Schafer Damien,55.50,Damien
10 b,Berset Cyril *,55.25,*
10 e,Derron Cédric *,55.25,*
10 h,Morger Adrian *,55.25,*
10 k,Torche Bastian,55.25,Bastian
11 c,Chèvre Bernard *,55.00,*
11 f,Pürro Tobias,55.00,Tobias
11 i,Zosso Fabian (1998),55.00,(1998)
12 c,Maridor Loic,54.75,Loic
9 s,Schwander Severin *,55.50,*
10 c,Dind Samuel **,55.25,**
10 f,Golliard Steve,55.25,Steve
10 i,Rappo Yann (1998),55.25,(1998)
11 a,Rüegg Patrick (1999),55.00,(1999)
11 d,Crettaz Olivier,55.00,Olivier
11 g,Vieux Sylvain *,55.00,*
12 a,Fuchs Yannick (1998),54.75,(1998)
12 d,Mollet Adrian,54.75,Adrian
10 a,Mosimann Vincent *,55.25,*
10 d,Buchs Julien (1999),55.25,(1999)
10 g,Loup Alexandre,55.25,Alexandre
10 j,Taillard Virgile (1998),55.25,(1998)
11 b,Burri Flemming,55.00,Flemming
11 e,Haldi Sami *,55.00,*
11 h,Vonlanthen Alexandre,55.00,Alexandre
12 b,Heiniger Mickaël,54.75,Mickaël
12 e,Jacquier Pascal,54.75,Pascal
12 f,Berset Julien *,54.75,*
12 i,Ambresin Cyril (1999),54.75,(1999)
13 c,Minder Florian,54.50,Florian
14 c,Niederberger Nicola (2000),54.25,(2000)
15 b,Pharisa Loic,54.00,Loic
15 e,Pittet Guillaume,54.00,Guillaume
16 a,Borcard Clovis (1999),53.75,(1999)
16 d,Grossenbacher Marc (2000),53.75,(2000)
12 g,Gottofrey Luc,54.75,Luc
13 a,Dufey Gil,54.50,Gil
14 a,Overney Olivier *,54.25,*
14 d,Isoz Bertrand,54.25,Bertrand
15 c,Curty Alexandre,54.00,Alexandre
15 f,Vonlanthen Marc,54.00,Marc
16 b,Joliat Léo (1999),53.75,(1999)
16 e,Jeannin Jess (2000),53.75,(2000)
12 h,Loup Grégoire (2000),54.75,(2000)
13 b,Zimmermann Mario *,54.50,*
14 b,Steiner Pirmin (1998),54.25,(1998)
15 a,Gauch Thierry,54.00,Thierry
15 d,Germanier Joel (2000),54.00,(2000)
15 g,Z'Rotz Elias (2000),54.00,(2000)
16 c,Chavagnat Benoît (1999),53.75,(1999)
16 f,Normand Jérémy,53.75,Jérémy
16 g,Parvex Bryan,53.75,Bryan
16 j,Zingrich Jan (1999),53.75,(1999)
18,Cottier Marco (2000),52.75,(2000)
19 c,Michaud Steeve (1999),52.50,(1999)
20 a,Dupertuis Michel (2000),51.00,(2000)
20 d,Goy Sébastien,51.00,Sébastien
23,Daves Alexis,44.00,Alexis
25 b,Portmann Fabio (1998),35.75,(1998)
28,Kropf Rolf **,8.50,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
16 h,Quartenoud Valentin,53.75,Valentin
17 a,Osmodin Emmanuel,53.50,Emmanuel
19 a,Blanchette Nicolas,52.50,Nicolas
19 d,Reichenbach Ryan (1999),52.50,(1999)
20 b,François Théo (2000),51.00,(2000)
21,Barras André *,45.75,*
24,Giroud Jonathan **,36.00,**
26,Dormond Noa,35.50,Noa
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
16 i,Quiot Didier,53.75,Didier
17 b,Roux Dimitri,53.50,Dimitri
19 b,Buchs Remo (1999),52.50,(1999)
19 e,Sauge Yoann,52.50,Yoann
20 c,Gétaz Antoine (1999),51.00,(1999)
22,Barras François (1998),45.25,(1998)
25 a,Burgy Frank,35.75,Frank
27,Liaudat Rudy **,8.75,**
