place,name,points,level
1,Orlik Armon **,59.00,**
3 b,Schneider Domenic **,57.50,**
4 b,Rhyner Michael **,57.25,**
4 e,Nägeli Marco *,57.25,*
5 c,Nägeli Roman *,57.00,*
5 f,Bühler Ernst **,57.00,**
6 c,Krähenbühl Tobias **,56.75,**
6 f,Nigg Lukas **,56.75,**
7 c,Ackermann Remo *,56.50,*
2,Schuler Christian ***,58.75,***
3 c,Kindlimann Fabian ***,57.50,***
4 c,Peng Mike ***,57.25,***
5 a,Vollenweider Jeremy (1998),57.00,(1998)
5 d,Büsser Andy ***,57.00,***
6 a,Schneider Mario **,56.75,**
6 d,Kammermann Thomas *,56.75,*
7 a,Riget Ivan *,56.50,*
7 d,Schlumpf Dominik,56.50,Dominik
3 a,Leuppi Samir **,57.50,**
4 a,Wey Nicola *,57.25,*
4 d,Schnurrenberger Roman **,57.25,**
5 b,Rychen Roger **,57.00,**
5 e,Burkhard Patrick,57.00,Patrick
6 b,Orlik Curdin **,56.75,**
6 e,Odermatt Christoph *,56.75,*
7 b,Korrodi Paul *,56.50,*
8 a,Ammann Rico *,56.25,*
8 b,Gwerder Andreas **,56.25,**
9 a,Odermatt Martin *,56.00,*
10 b,Vestner Roman *,55.75,*
10 e,Kunz Daniel,55.75,Daniel
10 h,Gartmann Mauro,55.75,Mauro
10 k,Eugster Ruedi **,55.75,**
10 n,Hari Michi,55.75,Michi
11 b,Schweizer Christof *,55.50,*
11 e,Wettstein Daniel,55.50,Daniel
8 c,Burkhalter Stefan ***,56.25,***
9 b,Kid Simon **,56.00,**
10 c,Koller Martin *,55.75,*
10 f,Keller Dominic,55.75,Dominic
10 i,Frauchiger Remo,55.75,Remo
10 l,Candrian Gian-Luca (1998),55.75,(1998)
10 o,Glaus Martin ***,55.75,***
11 c,Föhn Pirmin *,55.50,*
11 f,Leuppi Karim,55.50,Karim
8 d,Dändliker Shane,56.25,Shane
10 a,Danner Daniel,55.75,Daniel
10 d,Oettli Marco (1997),55.75,(1997)
10 g,Inderbitzin Daniel *,55.75,*
10 j,Fontana Michael,55.75,Michael
10 m,Buchmann Michael,55.75,Michael
11 a,Stahel Felix *,55.50,*
11 d,Castelberg Marius,55.50,Marius
11 g,Furrer Damian (1998),55.50,(1998)
11 h,Bickel Stefan *,55.50,*
11 k,Jöhl Christian,55.50,Christian
11 n,Bleiker Reto *,55.50,*
12 b,Rüegg Patrick (1999),55.25,(1999)
12 e,Elmer Adrian,55.25,Adrian
12 h,Junker Nik,55.25,Nik
13 c,Schwyn Adrian,55.00,Adrian
13 f,Oertig Dominik *,55.00,*
13 i,Feusi Cornel,55.00,Cornel
11 i,Kohler Fredi **,55.50,**
11 l,Harder Benj,55.50,Benj
11 o,Arztmann Beda,55.50,Beda
12 c,Rüegg Fabian,55.25,Fabian
12 f,Vollmeier Sandro,55.25,Sandro
13 a,Keller Janik,55.00,Janik
13 d,Schönenberger Christian,55.00,Christian
13 g,Keller Lukas,55.00,Lukas
13 j,Bucher Roland,55.00,Roland
11 j,Jörger Marc,55.50,Marc
11 m,Burkhard Tobias,55.50,Tobias
12 a,Scheiwiller Andreas *,55.25,*
12 d,Kälin Roland **,55.25,**
12 g,Schlatter Philipp *,55.25,*
13 b,Bircher Luca (1999),55.00,(1999)
13 e,Scherrer Christian,55.00,Christian
13 h,Gysel Hansruedi,55.00,Hansruedi
13 k,Bickel Roman (1998),55.00,(1998)
13 l,Straub Robin *,55.00,*
14 a,Ritzmann Bernhard,54.75,Bernhard
14 d,Grimm Michael,54.75,Michael
14 g,Schudel Simon,54.75,Simon
15 b,Reichmuth Beat (1997),54.50,(1997)
15 e,Baumann Rico *,54.50,*
16 a,Berger Roman,54.25,Roman
16 d,Schnyder Christian,54.25,Christian
16 g,Wild Thomas,54.25,Thomas
13 m,Gmür Pirmin *,55.00,*
14 b,Moseler Manuel (1999),54.75,(1999)
14 e,Ott Dominik,54.75,Dominik
14 h,Gubser Fabian,54.75,Fabian
15 c,Morger Adrian *,54.50,*
15 f,Oetiker Ronny,54.50,Ronny
16 b,Zehnder Mario (1999),54.25,(1999)
16 e,Ruof Christof,54.25,Christof
17 a,Riedi Thomas,54.00,Thomas
13 n,Mathis Patrick,55.00,Patrick
14 c,Läderach Pascal (1999),54.75,(1999)
14 f,Braun Mathias,54.75,Mathias
15 a,Wild Stefan,54.50,Stefan
15 d,Horner Sämi,54.50,Sämi
15 g,Arnold Christian,54.50,Christian
16 c,Wicki Cédric,54.25,Cédric
16 f,Bosshard Dario (1999),54.25,(1999)
17 b,Meier Daniel,54.00,Daniel
17 c,Lanter Christian (1998),54.00,(1998)
17 f,Biäsch Christian,54.00,Christian
18 c,Rösli Dario (1998),53.75,(1998)
19 b,Krähenbühl Lukas *,53.50,*
21,Frey Aaron,53.00,Aaron
23,Flück Bruno,45.00,Bruno
25 a,Knabe Robert,35.50,Robert
25 d,Zbinden Marc *,35.50,*
25 g,Spörri Patrick (1997),35.50,(1997)
25 j,Schmid Dominik (1998),35.50,(1998)
17 d,Frei Hanspeter (1999),54.00,(1999)
18 a,Funk Nicola (1999),53.75,(1999)
18 d,Mortellaro Andrea,53.75,Andrea
20 a,Wagner Dario,53.25,Dario
22 a,Eisenring Daniel (1997),52.75,(1997)
24 a,Huber Adrian,35.75,Adrian
25 b,Götschi Joel (1999),35.50,(1999)
25 e,Ulmann Fabian (1999),35.50,(1999)
25 h,Schwyn Patrick (1999),35.50,(1999)
25 k,Scherrer Michael,35.50,Michael
17 e,Held Florian (1997),54.00,(1997)
18 b,Schönenberger Björn,53.75,Björn
19 a,Bollier Fabian,53.50,Fabian
20 b,Odermatt Michi (1997),53.25,(1997)
22 b,Jordi Gregor Ruedi,52.75,Ruedi
24 b,Hauser Simon (1998),35.75,(1998)
25 c,Elmer Daniel *,35.50,*
25 f,Stähli Jan (1999),35.50,(1999)
25 i,Schmidlin Simon (1998),35.50,(1998)
25 l,Peter Simon (1997),35.50,(1997)
25 m,Pallaoro Luca (1997),35.50,(1997)
25 p,Landolt Cla (1999),35.50,(1999)
25 s,Hardegger Bendi (1998),35.50,(1998)
25 v,Braun Mario,35.50,Mario
26 c,Truniger Manuel,35.25,Manuel
26 f,Schäppi Andreas,35.25,Andreas
26 i,Kiser Michael (1998),35.25,(1998)
27 a,Glättli Benny,34.25,Benny
28 b,Schlüchter Tobias (1999),34.00,(1999)
28 e,Blattmann Daryl (1999),34.00,(1999)
30,Vögeli Sven *,18.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
25 n,Ott Matthias (1999),35.50,(1999)
25 q,Kiener Tobias,35.50,Tobias
25 t,Dändliker Hansheinrich (1997),35.50,(1997)
26 a,Wingeier Janik (1998),35.25,(1998)
26 d,Thoma Nils (1999),35.25,(1999)
26 g,Marty Lukas (1999),35.25,(1999)
26 j,Furrer Matthias,35.25,Matthias
27 b,Buﬀ Alwin,34.25,Alwin
28 c,Schlüchter Fabian (1997),34.00,(1997)
28 f,Albertin Thomas (1997),34.00,(1997)
31,Schuler Martin,18.25,Martin
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 o,Lehmann Philipp (1999),35.50,(1999)
25 r,Hardegger Kevin (1999),35.50,(1999)
25 u,Bussien Pascal,35.50,Pascal
26 b,Weder Claude,35.25,Claude
26 e,Scherrer Pascal,35.25,Pascal
26 h,Kleinberger Alex,35.25,Alex
26 k,Burkhard Roger,35.25,Roger
28 a,Wild Philippe (1999),34.00,(1999)
28 d,Bürgler Patrick,34.00,Patrick
29,Deﬂorin Rico (1999),25.75,(1999)
32,Duschen Raﬃ,17.00,Raﬃ
