place,name,points,level
1,Giger Samuel ***,59.75,***
3 b,Ramseier Fritz **,57.00,**
3 e,Bless Michael ***,57.00,***
5 a,Staudenmann Fabian **,56.50,**
6 a,Alpiger Nick ***,56.25,***
7 b,Zangger Dominik *,56.00,*
7 e,Oertig Dominik **,56.00,**
Nord,tschweizerischer Schwingerverband,,Schwingerverband
2,Wiget Michael **,57.50,**
3 c,Gnägi Florian ***,57.00,***
4 a,Studer Stefan **,56.75,**
5 b,Leuppi Samir **,56.50,**
6 b,von Weissenﬂuh Kilian **,56.25,**
7 c,Roth Dominik **,56.00,**
8 a,Studinger Stephan **,55.75,**
3 a,Wenger Kilian ***,57.00,***
3 d,Räbmatter Patrick ***,57.00,***
4 b,Erb Roger **,56.75,**
5 c,Strebel Joel **,56.50,**
7 a,Kämpf Bernhard ***,56.00,***
7 d,Döbeli Andreas **,56.00,**
8 b,Schenk Patrick ***,55.75,***
8 c,Kuster Thomas *,55.75,*
9 b,Zwyssig Raphael ***,55.50,***
10 a,Voggensperger Lars (2001) *,55.25,*
10 d,Hauri Urs **,55.25,**
10 g,Iseli Marco **,55.25,**
11 c,Aellen Philipp *,55.00,*
13 a,Stoll Simon **,54.50,**
13 d,Jörger Marc *,54.50,*
14 c,Kropf Marcel **,54.25,**
Nord,tschweizerischer Schwingerverband,,Schwingerverband
8 d,Aeschbacher Matthias **,55.75,**
9 c,Gobeli Patrick **,55.50,**
10 b,Stüdeli Thomas **,55.25,**
10 e,Gerber Christian **,55.25,**
11 a,Krähenbühl Tobias ***,55.00,***
12 a,Gerber Manuel *,54.75,*
13 b,Döbeli Lukas **,54.50,**
14 a,Leuthard Reto **,54.25,**
14 d,Kocher Remo **,54.25,**
9 a,Schläpfer Markus **,55.50,**
9 d,Gasser Dominik *,55.50,*
10 c,Schillig Willi **,55.25,**
10 f,Stalder Remo ***,55.25,***
11 b,von Arx Christian *,55.00,*
12 b,Steiner Michael **,54.75,**
13 c,Widmer David **,54.50,**
14 b,Mangold Michael **,54.25,**
14 e,Hermann Oliver *,54.25,*
14 f,Rychen Roger ***,54.25,***
15 c,Klossner Adrian *,54.00,*
15 f,Gehrig Philipp **,54.00,**
16 c,Arztmann Beda **,53.75,**
17 c,Kindlimann Fabian ***,53.50,***
18 b,Bruder Adrian *,53.00,*
19 b,Grieder Nonda,52.75,Nonda
20 a,Schmutz Simon *,35.25,*
20 d,Baumann Rico *,35.25,*
Nord,tschweizerischer Schwingerverband,,Schwingerverband
15 a,Wickli Beat **,54.00,**
15 d,Hügli Kaj **,54.00,**
16 a,Stadler Kevin (2002) *,53.75,*
17 a,Henzer Andreas **,53.50,**
17 d,Rüegger Aaron *,53.50,*
18 c,Grossen John *,53.00,*
19 c,Burren Patrick *,52.75,*
20 b,Klausner Yanick **,35.25,**
20 e,Probst Gabriel **,35.25,**
15 b,Schmid David ***,54.00,***
15 e,Schläpfer Matthias *,54.00,*
16 b,Brand Christian **,53.75,**
17 b,Odermatt Adrian (2001) *,53.50,*
18 a,Notz Beni ***,53.00,***
19 a,Kohler Adrian *,52.75,*
19 d,Schwenkfelder Lukas *,52.75,*
20 c,Jöhl Christian *,35.25,*
21 a,Vogel Remo (2001) *,35.00,*
21 b,Gerber Andrj *,35.00,*
23 b,Lisser Beat *,34.50,*
24 b,Stegmüller Klemens *,34.25,*
25 b,Ris Jörn *,34.00,*
28,Forrer Arnold ***,25.75,***
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nord,tschweizerischer Schwingerverband,,Schwingerverband
22,Büttler Gian,34.75,Gian
23 c,Krebs Clemens *,34.50,*
24 c,Bader Andreas **,34.25,**
26,Vieira Tiago **,27.25,**
29,Schmid Samuel **,18.25,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 a,Mangold Martin *,34.50,*
24 a,Studer Remo *,34.25,*
25 a,Scherrer Johann **,34.00,**
27,Riget Tobias **,27.00,**
30,Lisser Daniel *,17.25,*
