place,name,points,level
1,Gapany Benjamin ***,59.50,***
3,Moser Steven **,58.00,**
6 a,Baeriswyl Christoph **,57.00,**
7 a,Sturny Nicolas **,56.75,**
7 d,Hofer Sven **,56.75,**
7 g,Tornare Paul,56.75,Paul
9 a,Dufey Gil *,56.00,*
10 a,Collaud Bastien (2005),55.75,(2005)
2 a,Kramer Lario ***,58.25,***
4,Piemontesi Pascal **,57.50,**
6 b,Balimann Sandro *,57.00,*
7 b,Borcard Johann **,56.75,**
7 e,Tschumi Lukas *,56.75,*
8 a,Emonet Frédéric **,56.25,**
9 b,Gottofrey Marc **,56.00,**
10 b,Haenni Stéphane **,55.75,**
2 b,Duplan Steve ***,58.25,***
5,Martin Gaël (2004),57.25,(2004)
6 c,Dousse Michel **,57.00,**
7 c,Gottofrey Luc *,56.75,*
7 f,Colò Kilian **,56.75,**
8 b,Siegenthaler Leo (2005),56.25,(2005)
9 c,Grossenbacher Simon *,56.00,*
10 c,Kramer Dorian **,55.75,**
10 d,Clément Aurélien,55.75,Aurélien
11 b,Balimann Fabian,55.50,Fabian
11 e,Perret Loïc,55.50,Loïc
11 h,Neuenschwander Noel (2005),55.50,(2005)
11 k,Varone Luc *,55.50,*
12 c,Loup Grégoire,55.25,Grégoire
12 f,Barras François *,55.25,*
12 i,Z'Rotz Roman,55.25,Roman
13 b,Sutter Samuel (2005),55.00,(2005)
10 e,Wieland Janis *,55.75,*
11 c,Dorsaz Théo *,55.50,*
11 f,Schläﬂi Hugo *,55.50,*
11 i,Riedo Fredy *,55.50,*
12 a,Zürcher Remo *,55.25,*
12 d,Schmid Silvan,55.25,Silvan
12 g,Rogivue Théo *,55.25,*
12 j,Zbinden Dario (2004) *,55.25,*
13 c,Bucher Roman,55.00,Roman
11 a,Droxler Jonathan **,55.50,**
11 d,Hayoz Quentin *,55.50,*
11 g,Germanier Joel,55.50,Joel
11 j,Tschumi Daniel (2005),55.50,(2005)
12 b,Loup Alexandre *,55.25,*
12 e,Bapst Ludovic,55.25,Ludovic
12 h,Sudan Jonathan,55.25,Jonathan
13 a,Monney Branighan,55.00,Branighan
13 d,Lengen Michael (2005),55.00,(2005)
13 e,Leuenberger Gian (2005),55.00,(2005)
14 a,Portmann Fabio *,54.75,*
14 d,Egger Pierre,54.75,Pierre
15 c,Neyroud Geoﬀrey,54.50,Geoﬀrey
16 a,Aeschbacher Ivo,54.25,Ivo
16 d,Beaud Eric,54.25,Eric
17 a,Pürro David *,54.00,*
17 d,Buchs Stefan,54.00,Stefan
17 g,Cottier Marco,54.00,Marco
13 f,Wieland Timon,55.00,Timon
14 b,Zbinden Samuel,54.75,Samuel
15 a,Crettaz Olivier *,54.50,*
15 d,Zbinden Silvan (2004),54.50,(2004)
16 b,Fuchs Sylvain (2005),54.25,(2005)
16 e,Erb Vincent,54.25,Vincent
17 b,Berger Alan,54.00,Alan
17 e,Lauber Grégoire,54.00,Grégoire
17 h,Hochuli Samuel,54.00,Samuel
13 g,Dubey Gaël *,55.00,*
14 c,Borcard Clovis *,54.75,*
15 b,Jeannin Jess,54.50,Jess
15 e,Zbinden Lukas,54.50,Lukas
16 c,Vaucher Rémy,54.25,Rémy
16 f,Mermillod Jérôme (2004),54.25,(2004)
17 c,Berger Sascha,54.00,Sascha
17 f,Neuenschwander Levin,54.00,Levin
17 i,Imhasly Jorin,54.00,Jorin
17 j,Maridor Loic,54.00,Loic
18 a,Bolomey Mathieu,53.75,Mathieu
18 d,Raboud Mathieu,53.75,Mathieu
19 a,Burri Flemming,53.50,Flemming
19 d,Juon Martin,53.50,Martin
21 a,Imstepf Sandro,52.75,Sandro
22 b,Lopes Semedo Mauro,52.50,Mauro
24,Giuliani Johann,51.25,Johann
27,Minder Florian **,43.50,**
17 k,Pasquier Loïc *,54.00,*
18 b,Dupertuis Guillaume,53.75,Guillaume
18 e,Röthlisberger Sven,53.75,Sven
19 b,Capt Stéphane,53.50,Stéphane
19 e,Perroud Florian,53.50,Florian
21 b,Rouge Dany,52.75,Dany
22 c,Vindefeldt Michael,52.50,Michael
25,Massy Louis (2004),51.00,(2004)
28,Berger Dilan,35.75,Dilan
17 l,Suchet Jonathan (2005),54.00,(2005)
18 c,Isoz Bertrand,53.75,Bertrand
18 f,Wenger Marco,53.75,Marco
19 c,Jost Colin (2004),53.50,(2004)
20,Steiner Pirmin,53.25,Pirmin
22 a,Fèvre Antoine,52.50,Antoine
23,Flury Maxime,52.25,Maxime
26,Ducrest Etienne *,46.25,*
29,Martin Marius,35.25,Marius
30,Ducry Antoine **,18.25,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
31,Dind Samuel **,17.00,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
32,Cochrane Benjamin,8.50,Benjamin
