place,name,points,level
1,Orlik Armon ***,58.75,***
3 b,Oettli Marco **,57.25,**
4 a,Schlegel Werner **,57.00,**
4 d,Biäsch Christian *,57.00,*
4 g,Schiesser Patrik *,57.00,*
5 b,Fausch Kjetil *,56.75,*
5 e,Ott Damian **,56.75,**
6 c,Kundert Elias (2005),56.50,(2005)
2,Nötzli Reto ***,57.75,***
3 c,Pianta Christian *,57.25,*
4 b,Forrer Arnold ***,57.00,***
4 e,Gmür Pirmin **,57.00,**
4 h,Schlegel Reto *,57.00,*
5 c,Hochholdinger Roman **,56.75,**
6 a,Raschle Urban,56.50,Urban
6 d,Leuppi Samir ***,56.50,***
3 a,Schneider Domenic ***,57.25,***
3 d,Rychen Roger ***,57.25,***
4 c,Schneider Mario **,57.00,**
4 f,Walther Adrian **,57.00,**
5 a,Burch Dean *,56.75,*
5 d,Landolt Reto *,56.75,*
6 b,Elmer Adrian *,56.50,*
7 a,Feldmann Patrik (2005),56.25,(2005)
7 b,Kolb Kilian (2005),56.25,(2005)
8 c,Horner Sämi,56.00,Sämi
9 a,Bärtsch Fabian *,55.75,*
9 d,Geisser Lars **,55.75,**
9 g,Arztmann Beda **,55.75,**
9 j,Mannhart Jan *,55.75,*
10 c,Korrodi Janik (2004),55.50,(2004)
10 f,Müller Josias (2006),55.50,(2006)
10 i,Bucher Roman,55.50,Roman
8 a,Ziegler Andreas,56.00,Andreas
8 d,Huber Alex *,56.00,*
9 b,Elmer Daniel *,55.75,*
9 e,Good Marco **,55.75,**
9 h,Jörger Corsin *,55.75,*
10 a,Bollhalder Manuel *,55.50,*
10 d,Lötscher Niklas (2006),55.50,(2006)
10 g,Schnurrenberger Roman **,55.50,**
10 j,Niederer Andreas *,55.50,*
8 b,Kobler Janosch *,56.00,*
8 e,Odermatt Gian Maria (2004) *,56.00,*
9 c,Flück Bruno,55.75,Bruno
9 f,Kolb This **,55.75,**
9 i,Joos Enrico *,55.75,*
10 b,Keller Manuel *,55.50,*
10 e,Lüthi Manuel *,55.50,*
10 h,Schwyn Patrick,55.50,Patrick
10 k,Reichmuth Beat,55.50,Beat
10 l,Siegenthaler Joël,55.50,Joël
11 b,Sprecher Martin,55.25,Martin
11 e,Bernold Edi **,55.25,**
11 h,Hegner Ueli *,55.25,*
11 k,Rhyner Beni,55.25,Beni
11 n,Jörger Marc *,55.25,*
12 c,Lenherr Jonas (2005),55.00,(2005)
13 b,Wagner Andreas,54.75,Andreas
10 m,Wild Thomas *,55.50,*
11 c,Habegger Andrin (2005),55.25,(2005)
11 f,Brügger Stefan *,55.25,*
11 i,Joos Roman (2005),55.25,(2005)
11 l,Schudel Simon *,55.25,*
12 a,Fässler Tobias,55.00,Tobias
12 d,Tremp Ruedi,55.00,Ruedi
13 c,Wehrli Jan,54.75,Jan
11 a,Müllhaupt Yves,55.25,Yves
11 d,Roth Sämi,55.25,Sämi
11 g,Flütsch Marco,55.25,Marco
11 j,Laager Michael,55.25,Michael
11 m,Signer Tobias (2004),55.25,(2004)
12 b,Kirchmeier Christof,55.00,Christof
13 a,Koller Fabian *,54.75,*
13 d,Castelli Fabio *,54.75,*
13 e,Kiser Aron,54.75,Aron
13 h,Martin Tobias,54.75,Tobias
14 c,Schnyder Christian,54.50,Christian
15 b,Thiemann Fabrice,54.25,Fabrice
15 e,Kern Jan (2005),54.25,(2005)
15 h,Schlegel Jamie (2004),54.25,(2004)
15 k,Widmer Fadri (2005),54.25,(2005)
16 c,Imhof Gregor,54.00,Gregor
16 f,Vollenweider Loïc (2004),54.00,(2004)
13 f,Laager Kaspar (2004),54.75,(2004)
14 a,Akeret Benno *,54.50,*
14 d,Schwyn Adrian *,54.50,*
15 c,Graber Bänz,54.25,Bänz
15 f,Oettli Reto (2005),54.25,(2005)
15 i,Trümpy Thomas (2006),54.25,(2006)
16 a,Bischof Loris (2006),54.00,(2006)
16 d,Seliner Bruno (2004),54.00,(2004)
16 g,Biser Niklaus,54.00,Niklaus
13 g,Zumbach Michael,54.75,Michael
14 b,Hugelshofer Lars *,54.50,*
15 a,Blaser Niklas *,54.25,*
15 d,Hug Jan,54.25,Jan
15 g,Salzmann Simon *,54.25,*
15 j,Tschudi Mario,54.25,Mario
16 b,Engi Niculin (2006),54.00,(2006)
16 e,Vetterli Sven,54.00,Sven
16 h,Kaiser David (2006),54.00,(2006)
16 i,Rüegger Remo,54.00,Remo
17 b,Gantenbein Linard (2004),53.75,(2004)
17 e,Waldmeier Marco (2005),53.75,(2005)
17 h,Koller Silvan *,53.75,*
19 b,Krucker Silvan,53.00,Silvan
21 a,Hassler Laurin (2006),52.50,(2006)
21 d,Ziegler Max (2006),52.50,(2006)
23 a,Brand Andreas,35.25,Andreas
23 d,Magani Flurin,35.25,Flurin
16 j,Lacher Tobias (2005),54.00,(2005)
17 c,Kern Sven,53.75,Sven
17 f,Walser Aaron (2006),53.75,(2006)
18,Steiner Lukas,53.25,Lukas
20 a,Lüönd Remo,52.75,Remo
21 b,Jäger Elia (2006),52.50,(2006)
21 e,Zumstein Silvan,52.50,Silvan
23 b,Graf Dominik (2005),35.25,(2005)
23 e,Meier Adrian,35.25,Adrian
17 a,Bernhard Thomas,53.75,Thomas
17 d,Tschumper Elias (2005),53.75,(2005)
17 g,Wolfer Lukas *,53.75,*
19 a,Keller Elija,53.00,Elija
20 b,Florineth Fabrizio (2006),52.75,(2006)
21 c,Regli Claudio (2004),52.50,(2004)
22,Gerig Marcel,35.75,Marcel
23 c,Henz Marc (2006),35.25,(2006)
23 f,Schefer Sandro (2006),35.25,(2006)
23 g,Weder Yanick,35.25,Yanick
25 b,Weber Flavio (2006),34.25,(2006)
26 c,Felix Fila (2005),34.00,(2005)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
24,Felix Flurin Alesch (2004),34.75,(2004)
26 a,Allemann Thomas,34.00,Thomas
26 d,Hartmann Enrico (2006),34.00,(2006)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 a,Mayer Sebastian (2005),34.25,(2005)
26 b,Arce Miguel,34.00,Miguel
27,Nägeli Marco **,27.25,**
