place,name,points,level
1,Giger Samuel ***,59.25,***
4 a,Schneider Domenic ***,57.25,***
5,Burkhalter Thomas (2003),57.00,(2003)
6 c,Elmer Daniel *,56.75,*
6 f,Bürgler Patrick,56.75,Patrick
7 c,Wittenwiler Roman *,56.50,*
7 f,Krähenbühl Tobias ***,56.50,***
8 b,Hugelshofer Lars *,56.25,*
Schaﬀ,usen,,usen
2,Dumelin David **,58.00,**
4 b,Vollenweider Jeremy **,57.25,**
6 a,Odermatt Gian Maria (2004),56.75,(2004)
6 d,Poltera Andrin *,56.75,*
7 a,Ulmann Fabian,56.50,Fabian
7 d,Bernold Christian **,56.50,**
7 g,Räbsamen Marcel *,56.50,*
8 c,Gmür Pirmin **,56.25,**
3,Schlegel Werner **,57.75,**
4 c,Lanter Christian *,57.25,*
6 b,Kindlimann Fabian ***,56.75,***
6 e,Lüthi Manuel (2003),56.75,(2003)
7 b,Schläpfer Markus **,56.50,**
7 e,Arztmann Beda **,56.50,**
8 a,Notz Beni ***,56.25,***
8 d,Schmid Dominik **,56.25,**
8 e,Giger Urs *,56.25,*
9 c,Lehmann Philipp *,56.00,*
10 c,Schmid Gian (2003),55.75,(2003)
10 f,Kiser Aron,55.75,Aron
11 c,Forrer Arnold ***,55.50,***
11 f,Baumann Nico,55.50,Nico
12 c,Imhof Gregor,55.25,Gregor
12 f,Schwyn Patrick,55.25,Patrick
12 i,Fejzaj Naim **,55.25,**
Schaﬀ,usen,,usen
9 a,Schnurrenberger Roman **,56.00,**
10 a,Wild Thomas,55.75,Thomas
10 d,Schäppi Urs *,55.75,*
11 a,Wetter Silvan *,55.50,*
11 d,Heierli Pascal *,55.50,*
12 a,Signer Tobias (2004),55.25,(2004)
12 d,Winzeler Simon,55.25,Simon
12 g,Schwyn Adrian *,55.25,*
12 j,Burkhard Tobias,55.25,Tobias
9 b,Kuster Thomas *,56.00,*
10 b,Schmid Patrick *,55.75,*
10 e,Mannhart Jan (2003),55.75,(2003)
11 b,Schönenberger Tobias (2004),55.50,(2004)
11 e,Bordos Ion,55.50,Ion
12 b,Reichmuth Beat,55.25,Beat
12 e,Tsirkin Stepan,55.25,Stepan
12 h,Schudel Simon *,55.25,*
12 k,Bickel Roman *,55.25,*
12 l,Anliker Andri (2003),55.25,(2003)
13 b,Spörndli Cyril (2003),55.00,(2003)
13 e,Keller Cedric,55.00,Cedric
13 h,Ackermann Rico (2003),55.00,(2003)
13 k,Nock Benjamin *,55.00,*
14 b,Kolb This (2003),54.75,(2003)
15 b,Lenherr Cédric (2003),54.50,(2003)
16 a,Thiemann Fabrice,54.25,Fabrice
16 d,Koller Silvan,54.25,Silvan
Schaﬀ,usen,,usen
12 m,Ammann Rico *,55.25,*
13 c,Lüönd Remo (2003),55.00,(2003)
13 f,Graf Nicola (2003),55.00,(2003)
13 i,Burkhalter Stefan ***,55.00,***
13 l,Bollhalder Manuel *,55.00,*
14 c,Habegger Andrin (2005),54.75,(2005)
15 c,Kolb Kilian (2005),54.50,(2005)
16 b,Odermatt Michi,54.25,Michi
16 e,Siegenthaler Joël (2003),54.25,(2003)
13 a,Steiner Lukas,55.00,Lukas
13 d,Koller Fabian *,55.00,*
13 g,Gähwiler Joshua (2004),55.00,(2004)
13 j,Signer Andy (2003),55.00,(2003)
14 a,Mösli Marcel,54.75,Marcel
15 a,Zollinger Silvan (2004),54.50,(2004)
15 d,Frei Felix (2003),54.50,(2003)
16 c,Rüegger Remo,54.25,Remo
17 a,Hänni Marc,54.00,Marc
17 b,Giger Lorenz,54.00,Lorenz
17 e,Walser Simon (2004),54.00,(2004)
17 h,Kühne Cyrill (2004),54.00,(2004)
17 k,Fuster Arjuna (2003),54.00,(2003)
18 c,Schudel Levi (2005),53.75,(2005)
18 f,Knellwolf Sebastian,53.75,Sebastian
19 a,Wolfer David (2003),53.50,(2003)
20 b,Graf Dominik (2005),53.25,(2005)
21 c,Magani Flurin,53.00,Flurin
Schaﬀ,usen,,usen
17 c,Baumann Rico *,54.00,*
17 f,Vogel Simon,54.00,Simon
17 i,Hinrichs Silvio (2004),54.00,(2004)
18 a,Stauﬀacher Martin,53.75,Martin
18 d,Oettli Reto (2005),53.75,(2005)
18 g,Inauen Ivo,53.75,Ivo
19 b,Tanner Adrian,53.50,Adrian
21 a,Nüesch Remo,53.00,Remo
22 a,Schmidlin Tobias *,52.75,*
17 d,Aﬀentranger Martin,54.00,Martin
17 g,Thoma Luca,54.00,Luca
17 j,Heierli Dorian,54.00,Dorian
18 b,Signer Walter,53.75,Walter
18 e,Lenherr Jonas (2005),53.75,(2005)
18 h,Buchmann Michael,53.75,Michael
20 a,Hodler Mathias,53.25,Mathias
21 b,Wildhaber Jannik,53.00,Jannik
22 b,Nüesch Sandro (2005),52.75,(2005)
22 c,Hollenstein Mathias,52.75,Mathias
23 c,Ackermann Roman,52.50,Roman
25 a,Widmer Patrick (2005),51.00,(2005)
27,Naef Sandro,28.25,Sandro
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Schaﬀ,usen,,usen
23 a,Meier Adrian (2005),52.50,(2005)
23 d,Bernhardsgrütter Stefan (2005),52.50,(2005)
25 b,Heiniger Reto (2005),51.00,(2005)
28,Rüegg Patrick,27.25,Patrick
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 b,Fofanah Ryan (2005),52.50,(2005)
24,Wenger Dominic,52.25,Dominic
26,Vollenweider Loïc (2004),28.50,(2004)
