place,name,points,level
1,Wicki Joel **,59.50,**
4 a,Schurtenberger Sven ***,57.00,***
5 a,Suppiger Werner **,56.50,**
6 a,Herger Matthias **,56.25,**
7 b,Suppiger René ***,56.00,***
8 a,Rüegger Aaron *,55.75,*
8 d,Inniger Thomas **,55.75,**
8 g,Kenel Franz-Toni *,55.75,*
Inner,weizer Schwingerverband,,Schwingerverband
2,Reichmuth Pirmin ***,57.75,***
4 b,Alpiger Nick ***,57.00,***
5 b,Müllestein Mike ***,56.50,***
6 b,Bieri Marcel **,56.25,**
7 c,Scheuber Lutz **,56.00,**
8 b,Gäumann Stefan *,55.75,*
8 e,Döbeli Andreas *,55.75,*
9 a,Voggensperger Lars (2001) *,55.50,*
3,Van Messel Noe (2002) *,57.25,*
4 c,Arnold Stefan **,57.00,**
5 c,Räbmatter Patrick ***,56.50,***
7 a,Ulrich Andreas ***,56.00,***
7 d,Berger Lorenz *,56.00,*
8 c,Leuthard Reto **,55.75,**
8 f,Kropf Marcel **,55.75,**
9 b,Schuler Philipp **,55.50,**
9 c,Nötzli Reto ***,55.50,***
10 a,Hess Dominik *,55.25,*
10 d,Schenk Patrick ***,55.25,***
11 a,Arnold Raphael **,55.00,**
11 d,Odermatt Adrian (2001) *,55.00,*
12 b,Imhof Andi ***,54.75,***
13 a,Gehrig Philipp **,54.50,**
14 b,Döbeli Lukas **,54.25,**
Inner,weizer Schwingerverband,,Schwingerverband
9 d,Hermann Oliver *,55.50,*
10 b,Burch Jonas *,55.25,*
10 e,Erb Roger **,55.25,**
11 b,Höﬂiger Andreas **,55.00,**
11 e,Reichmuth Marco **,55.00,**
12 c,Betschart Remo **,54.75,**
13 b,Schwander Severin **,54.50,**
14 c,Schillig Willi **,54.25,**
9 e,Egli Damian **,55.50,**
10 c,Studinger Stephan **,55.25,**
10 f,Zenger Niklaus ***,55.25,***
11 c,Mathis Marcel ***,55.00,***
12 a,Ulrich Marco *,54.75,*
12 d,Kälin Roland **,54.75,**
14 a,Zurﬂuh Roman **,54.25,**
14 d,Kurmann Toni *,54.25,*
14 e,Inderbitzin Daniel *,54.25,*
14 h,Brun Samuel **,54.25,**
15 c,Schöpfer Ronny *,54.00,*
16 b,Schmid Samuel **,53.50,**
17 b,Zimmermann Martin **,53.25,**
17 e,Mangold Martin *,53.25,*
18 a,Schmid Simon *,53.00,*
20 a,Hügli Kaj **,35.50,**
20 d,Suppiger Thomas *,35.50,*
Inner,weizer Schwingerverband,,Schwingerverband
14 f,Stoll Simon **,54.25,**
15 a,Rohrer Ueli *,54.00,*
15 d,Linggi Bruno **,54.00,**
16 c,Kessler Joel *,53.50,*
17 c,Thierstein Marco *,53.25,*
17 f,Kennel Beat *,53.25,*
18 b,Wittwer Josias **,53.00,**
20 b,Eﬃnger Markus *,35.50,*
20 e,Schürpf Bruno *,35.50,*
14 g,Felder Martin *,54.25,*
15 b,Fellmann Roman **,54.00,**
16 a,Vieira Tiago **,53.50,**
17 a,Durrer Nando *,53.25,*
17 d,Michel Jonas *,53.25,*
17 g,Burger Matthieu (2001) *,53.25,*
19,Bürgler André *,36.25,*
20 c,Brun Jonas **,35.50,**
20 f,Fankhauser Reto **,35.50,**
20 g,Anderegg David *,35.50,*
23 a,Reichmuth Lukas *,34.75,*
24 b,Kocher Remo **,34.25,**
24 e,Fink Bruno *,34.25,*
26,Binggeli Stefan **,25.75,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
21,Graber Michael *,35.25,*
23 b,Herger Fabian *,34.75,*
24 c,Gwerder Andreas *,34.25,*
24 f,Ettlin Martin *,34.25,*
27,Klausner Yanick **,8.50,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
22,Arnold Kornel *,35.00,*
24 a,Waser Reto *,34.25,*
24 d,Brand Christian **,34.25,**
25,Ambühl Joel **,26.25,**
28 °,Voggensperger Janic **,0.00,**
