place,name,points,level
1,Forrer Arnold ***,58.50,***
4 a,Rhyner Michael **,57.25,**
4 d,Fejzaj Naim *,57.25,*
5 c,Horner Peter **,57.00,**
5 f,Zbinden Marc *,57.00,*
6 c,Schudel Simon *,56.75,*
8 a,Schwyn Adrian,56.25,Adrian
8 d,Schnurrenberger Roman **,56.25,**
Schaﬀ,usen,,usen
2,Kindlimann Fabian ***,57.75,***
4 b,Leuppi Samir **,57.25,**
5 a,Bühler Hannes *,57.00,*
5 d,Vollenweider Jeremy (1998) *,57.00,*
6 a,Ammann Rico *,56.75,*
7 a,Oertig Dominik *,56.50,*
8 b,Steiner Michael **,56.25,**
9 a,Büsser André,56.00,André
3,Näf Pius *,57.50,*
4 c,Vestner Roman *,57.25,*
5 b,Eugster Ruedi **,57.00,**
5 e,Wickli Beat **,57.00,**
6 b,Stahel Felix *,56.75,*
7 b,Good Marco *,56.50,*
8 c,Oettli Marco *,56.25,*
9 b,Vollmeier Sandro,56.00,Sandro
9 c,Notz Hans *,56.00,*
10 b,Kamer Hanspeter *,55.75,*
10 e,Frick Andreas *,55.75,*
11 b,Baumann Rico *,55.50,*
11 e,Bernold Edi **,55.50,**
12 b,Akeret Benno *,55.25,*
12 e,Schwyn Patrick (1999),55.25,(1999)
12 h,Junker Nik,55.25,Nik
13 b,Arztmann Beda,55.00,Beda
Schaﬀ,usen,,usen
9 d,Wey Nicola *,56.00,*
10 c,Odermatt Christoph *,55.75,*
10 f,Rentsch Christian (1998),55.75,(1998)
11 c,Pﬁster Florian *,55.50,*
11 f,Knechtle Martin **,55.50,**
12 c,Bucher Roland,55.25,Roland
12 f,Surbeck Peter *,55.25,*
12 i,Schuler Martin,55.25,Martin
13 c,Bickel Roman (1998) *,55.00,*
10 a,Holenstein Christian *,55.75,*
10 d,Blaser Niklas,55.75,Niklas
11 a,Oertig Adrian **,55.50,**
11 d,Wittenwiler Roman (1998),55.50,(1998)
12 a,Burkhard Patrick *,55.25,*
12 d,Kammermann Dominik,55.25,Dominik
12 g,Brand Andreas *,55.25,*
13 a,Keller Dominic,55.00,Dominic
13 d,Dändliker Shane,55.00,Shane
13 e,Reichmuth Beat,55.00,Beat
14 a,Frei Hanspeter (1999),54.75,(1999)
14 d,Pﬂeghart Remo,54.75,Remo
14 g,Straub Robin *,54.75,*
15 c,Hodler Mathias,54.50,Mathias
15 f,Inauen Marco (1999),54.50,(1999)
16 b,Leuppi Karim *,54.25,*
17 a,Furrer Damian (1998),54.00,(1998)
17 d,Straub Paul,54.00,Paul
Schaﬀ,usen,,usen
13 f,Ott Dominik *,55.00,*
14 b,Gysel Hansruedi,54.75,Hansruedi
14 e,Danner Daniel,54.75,Daniel
15 a,Rütsche Stefan *,54.50,*
15 d,Jöhl Christian *,54.50,*
15 g,Vogel Thomas,54.50,Thomas
16 c,Pianta Christian,54.25,Christian
17 b,Poltera Andrin (1999),54.00,(1999)
17 e,Winzeler Dominik (2000),54.00,(2000)
13 g,Dumelin David *,55.00,*
14 c,Pﬁﬀner Ivo,54.75,Ivo
14 f,Keller Lukas,54.75,Lukas
15 b,Hari Michi,54.50,Michi
15 e,Schnyder Christian,54.50,Christian
16 a,Aerne Christian,54.25,Christian
16 d,Hungerbühler Marcel,54.25,Marcel
17 c,Schönenberger Christian,54.00,Christian
17 f,Wolfer Lukas,54.00,Lukas
17 g,Bürgler Patrick,54.00,Patrick
18 a,Bill Ruedi,53.75,Ruedi
19 a,Läng Dominick,53.00,Dominick
20 b,Schmucki Ivo,52.75,Ivo
22 a,Räbsamen Marcel (2000),35.50,(2000)
23 b,Frauchiger Remo,35.25,Remo
23 e,Knup Stephan,35.25,Stephan
23 h,Schnurrenberger Roger,35.25,Roger
25 a,Meier Daniel,34.50,Daniel
26 a,Blaser Gian (1998),34.25,(1998)
Schaﬀ,usen,,usen
17 h,Hersche Stefan,54.00,Stefan
18 b,Ulmann Fabian (1999),53.75,(1999)
19 b,Ueltschi Patric *,53.00,*
21 a,Schiess Christian,52.50,Christian
22 b,Notz Armin *,35.50,*
23 c,Hauser Simon (1998),35.25,(1998)
23 f,Riedi Thomas,35.25,Thomas
23 i,Schoch René (1999),35.25,(1999)
25 b,Rüegger Remo (1999),34.50,(1999)
26 b,Dörig Erich *,34.25,*
17 i,Oertig Simon,54.00,Simon
18 c,Winzeler Simon (2000),53.75,(2000)
20 a,Odermatt Michi,52.75,Michi
21 b,Sieber Marc (2000),52.50,(2000)
23 a,Braun Mathias *,35.25,*
23 d,Keller Andreas *,35.25,*
23 g,Schegg Michael,35.25,Michael
24,Streuli Martin *,34.75,*
25 c,Elmer Daniel *,34.50,*
26 c,Schönenberger Philipp,34.25,Philipp
27 a,Ochsner Reto (2000),34.00,(2000)
29 a,Bäbler Dominik *,17.00,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Schaﬀ,usen,,usen
27 b,Ott Matthias (1999),34.00,(1999)
29 b,Rüegg Roman *,17.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
28,Schäﬂi Severin,25.50,Severin
